"job_no","job_date","job_type","job_status","property_id","room_level","room_name","line_id","alarm_required","alarm_brand","alarm_grade","alarm_interconnected","alarm_power","alarm_type","alarm_status","alarm_action","alarm_reason","expiry_year","expiry_month","image_id","image_name","image_type","image_status","decline_reason"
761660,"2024-02-19","Interim Service","Compliant",139969,"GF/Entrance","Bedroom 4",1784347,"RFC","Emerald Planet","Standard","R/F","9V","LT P/E","Compliant","Serviced Alarm","","2032","3",2170648,"730013768-smokealarm-bedroom-4.jpg","ExpiryImages","Approved",""
761660,"2024-02-19","Interim Service","Compliant",139969,"GF/Entrance","Hall - O/S Bedroom/s",1784348,"RFC","Emerald Planet","Standard","R/F","LV","P/E","Compliant","Serviced Alarm","","2031","4",2170649,"730013856-smokealarm-hall---o-s-bedroom-s.jpg","Images","Approved",""
761660,"2024-02-19","Interim Service","Compliant",139969,"GF/Entrance","Hall - O/S Bedroom/s",1784348,"RFC","Emerald Planet","Standard","R/F","LV","P/E","Compliant","Serviced Alarm","","2031","4",2170650,"730013990-smokealarm-hall---o-s-bedroom-s.jpg","ExpiryImages","Approved",""
761660,"2024-02-19","Interim Service","Compliant",139969,"GF/Entrance","Hall - O/S Bedroom/s",1784348,"RFC","Emerald Planet","Standard","R/F","LV","P/E","Compliant","Serviced Alarm","","2031","4",2170651,"730013996-smokealarm-hall---o-s-bedroom-s.jpg","ExpiryImages","Approved",""
761646,"2024-03-19","Lease Service","Compliant",133666,"GF/Entrance","Bedroom 1",1805751,"RFC","Red Alarms","Standard","R/F","9V","LT P/E","Compliant","Serviced Alarm","","2031","7",2213995,"732508879-smokealarm-bedroom-1.jpg","Images","Approved",""
761646,"2024-03-19","Lease Service","Compliant",133666,"GF/Entrance","Bedroom 1",1805751,"RFC","Red Alarms","Standard","R/F","9V","LT P/E","Compliant","Serviced Alarm","","2031","7",2213996,"732508945-smokealarm-bedroom-1.jpg","ExpiryImages","Approved",""
761646,"2024-03-19","Lease Service","Compliant",133666,"GF/Entrance","Bedroom 1",1805751,"RFC","Red Alarms","Standard","R/F","9V","LT P/E","Compliant","Serviced Alarm","","2031","7",2213997,"732508950-smokealarm-bedroom-1.jpg","ExpiryImages","Approved",""
761646,"2024-03-19","Lease Service","Compliant",133666,"GF/Entrance","Bedroom 2",1805752,"RFC","Red Alarms","Standard","R/F","9V","LT P/E","Compliant","Serviced Alarm","","2031","7",2213998,"732509019-smokealarm-bedroom-2.jpg","ExpiryImages","Approved",""
761646,"2024-03-19","Lease Service","Compliant",133666,"GF/Entrance","Bedroom 2",1805752,"RFC","Red Alarms","Standard","R/F","9V","LT P/E","Compliant","Serviced Alarm","","2031","7",2213999,"732509024-smokealarm-bedroom-2.jpg","ExpiryImages","Approved",""
761646,"2024-03-19","Lease Service","Compliant",133666,"GF/Entrance","Bedroom 2",1805752,"RFC","Red Alarms","Standard","R/F","9V","LT P/E","Compliant","Serviced Alarm","","2031","7",2214000,"732509001-smokealarm-bedroom-2.jpg","Images","Approved",""
761646,"2024-03-19","Lease Service","Compliant",133666,"GF/Entrance","Hall - O/S Bedroom/s **",1805754,"RFC","Red Alarms","Standard","R/F","LV","P/E","Compliant","Serviced Alarm","","2031","7",2214004,"732509316-smokealarm-hall---o-s-bedroom-s-_.jpg","ExpiryImages","Approved",""
761646,"2024-03-19","Lease Service","Compliant",133666,"GF/Entrance","Hall - O/S Bedroom/s **",1805754,"RFC","Red Alarms","Standard","R/F","LV","P/E","Compliant","Serviced Alarm","","2031","7",2214005,"732509329-smokealarm-hall---o-s-bedroom-s-_.jpg","ExpiryImages","Approved",""
761646,"2024-03-19","Lease Service","Compliant",133666,"GF/Entrance","Hall - O/S Bedroom/s **",1805754,"RFC","Red Alarms","Standard","R/F","LV","P/E","Compliant","Serviced Alarm","","2031","7",2214006,"732509277-smokealarm-hall---o-s-bedroom-s-_.jpg","Images","Approved",""
761646,"2024-03-19","Lease Service","Compliant",133666,"Basement","Hall - O/S Bedroom/s ****",1805755,"RFC","Red Alarms","Standard","R/F","LV","P/E","Compliant","Serviced Alarm","","2031","7",2214007,"732509443-smokealarm-hall---o-s-bedroom-s-_.jpg","ExpiryImages","Approved",""
761646,"2024-03-19","Lease Service","Compliant",133666,"Basement","Hall - O/S Bedroom/s ****",1805755,"RFC","Red Alarms","Standard","R/F","LV","P/E","Compliant","Serviced Alarm","","2031","7",2214008,"732509449-smokealarm-hall---o-s-bedroom-s-_.jpg","ExpiryImages","Approved",""
761646,"2024-03-19","Lease Service","Compliant",133666,"Basement","Hall - O/S Bedroom/s ****",1805755,"RFC","Red Alarms","Standard","R/F","LV","P/E","Compliant","Serviced Alarm","","2031","7",2214009,"732509411-smokealarm-hall---o-s-bedroom-s-_.jpg","Images","Approved",""
761646,"2024-03-19","Lease Service","Compliant",133666,"Basement","Bedroom 3",1805756,"RFC","Red Alarms","Standard","R/F","9V","LT P/E","Compliant","Serviced Alarm","","2031","7",2214010,"732509536-smokealarm-bedroom-3.jpg","Images","Declined","No alarm present"
761646,"2024-03-19","Lease Service","Compliant",133666,"Basement","Bedroom 3",1805756,"RFC","Red Alarms","Standard","R/F","9V","LT P/E","Compliant","Serviced Alarm","","2031","7",2214011,"732509549-smokealarm-bedroom-3.jpg","ExpiryImages","Approved",""
761646,"2024-03-19","Lease Service","Compliant",133666,"Basement","Bedroom 3",1805756,"RFC","Red Alarms","Standard","R/F","9V","LT P/E","Compliant","Serviced Alarm","","2031","7",2214012,"732509553-smokealarm-bedroom-3.jpg","ExpiryImages","Approved",""
761646,"2024-03-19","Lease Service","Compliant",133666,"Basement","Bedroom 4",1805757,"RFC","Red Alarms","Standard","R/F","9V","LT P/E","Compliant","Serviced Alarm","","2031","7",2214013,"732509585-smokealarm-bedroom-4.jpg","ExpiryImages","Approved",""
761646,"2024-03-19","Lease Service","Compliant",133666,"Basement","Bedroom 4",1805757,"RFC","Red Alarms","Standard","R/F","9V","LT P/E","Compliant","Serviced Alarm","","2031","7",2214014,"732509591-smokealarm-bedroom-4.jpg","ExpiryImages","Approved",""
761646,"2024-03-19","Lease Service","Compliant",133666,"Basement","Bedroom 4",1805757,"RFC","Red Alarms","Standard","R/F","9V","LT P/E","Compliant","Serviced Alarm","","2031","7",2214015,"732509576-smokealarm-bedroom-4.jpg","Images","Approved",""
761646,"2024-03-19","Lease Service","Compliant",133666,"Basement","Bedroom 5",1805758,"RFC","Red Alarms","Standard","R/F","9V","LT P/E","Compliant","Serviced Alarm","","2031","7",2214016,"732509631-smokealarm-bedroom-5.jpg","ExpiryImages","Approved",""
761646,"2024-03-19","Lease Service","Compliant",133666,"Basement","Bedroom 5",1805758,"RFC","Red Alarms","Standard","R/F","9V","LT P/E","Compliant","Serviced Alarm","","2031","7",2214017,"732509635-smokealarm-bedroom-5.jpg","ExpiryImages","Approved",""
761646,"2024-03-19","Lease Service","Compliant",133666,"Basement","Bedroom 5",1805758,"RFC","Red Alarms","Standard","R/F","9V","LT P/E","Compliant","Serviced Alarm","","2031","7",2214018,"732509619-smokealarm-bedroom-5.jpg","Images","Approved",""
761646,"2024-03-19","Lease Service","Compliant",133666,"GF/Entrance","Hall - O/S Bedroom/s",1805753,"RFC","Red Alarms","Standard","R/F","LV","P/E","Compliant","Serviced Alarm","","2031","7",2214001,"732509136-smokealarm-hall---o-s-bedroom-s.jpg","ExpiryImages","Approved",""
761646,"2024-03-19","Lease Service","Compliant",133666,"GF/Entrance","Hall - O/S Bedroom/s",1805753,"RFC","Red Alarms","Standard","R/F","LV","P/E","Compliant","Serviced Alarm","","2031","7",2214002,"732509141-smokealarm-hall---o-s-bedroom-s.jpg","ExpiryImages","Approved",""
761646,"2024-03-19","Lease Service","Compliant",133666,"GF/Entrance","Hall - O/S Bedroom/s",1805753,"RFC","Red Alarms","Standard","R/F","LV","P/E","Compliant","Serviced Alarm","","2031","7",2214003,"732509089-smokealarm-hall---o-s-bedroom-s.jpg","Images","Approved",""
761118,"2024-04-02","Lease Service","Compliant",133845,"GF/Entrance","Entrance - O/S Bedroom/s",1814781,"RFC","Emerald Planet","Standard","R/F","LV","P/E","Compliant","Serviced Alarm","","2031","6",2232529,"733711649-smokealarm-entrance---o-s-bedroom-s.jpg","Images","Approved",""
761118,"2024-04-02","Lease Service","Compliant",133845,"GF/Entrance","Entrance - O/S Bedroom/s",1814781,"RFC","Emerald Planet","Standard","R/F","LV","P/E","Compliant","Serviced Alarm","","2031","6",2232530,"733711699-smokealarm-entrance---o-s-bedroom-s.jpg","ExpiryImages","Approved",""
761118,"2024-04-02","Lease Service","Compliant",133845,"GF/Entrance","Entrance - O/S Bedroom/s",1814781,"RFC","Emerald Planet","Standard","R/F","LV","P/E","Compliant","Serviced Alarm","","2031","6",2232531,"733711704-smokealarm-entrance---o-s-bedroom-s.jpg","ExpiryImages","Approved",""
761118,"2024-04-02","Lease Service","Compliant",133845,"GF/Entrance","Bedroom 1",1814782,"RFC","Emerald Planet","Standard","R/F","9V","LT P/E","Compliant","Serviced Alarm","","2031","11",2232532,"733711657-smokealarm-bedroom-1.jpg","Images","Approved",""
761118,"2024-04-02","Lease Service","Compliant",133845,"GF/Entrance","Bedroom 1",1814782,"RFC","Emerald Planet","Standard","R/F","9V","LT P/E","Compliant","Serviced Alarm","","2031","11",2232533,"733711665-smokealarm-bedroom-1.jpg","ExpiryImages","Approved",""
761118,"2024-04-02","Lease Service","Compliant",133845,"GF/Entrance","Bedroom 1",1814782,"RFC","Emerald Planet","Standard","R/F","9V","LT P/E","Compliant","Serviced Alarm","","2031","11",2232534,"733711670-smokealarm-bedroom-1.jpg","ExpiryImages","Approved",""
761118,"2024-04-02","Lease Service","Compliant",133845,"GF/Entrance","Hall - O/S Bedroom/s",1814783,"RFC","Emerald Planet","Standard","R/F","LV","P/E","Compliant","Serviced Alarm","","2031","6",2232535,"733711740-smokealarm-hall---o-s-bedroom-s.jpg","Images","Approved",""
761118,"2024-04-02","Lease Service","Compliant",133845,"GF/Entrance","Hall - O/S Bedroom/s",1814783,"RFC","Emerald Planet","Standard","R/F","LV","P/E","Compliant","Serviced Alarm","","2031","6",2232536,"733711795-smokealarm-hall---o-s-bedroom-s.jpg","ExpiryImages","Approved",""
761118,"2024-04-02","Lease Service","Compliant",133845,"GF/Entrance","Hall - O/S Bedroom/s",1814783,"RFC","Emerald Planet","Standard","R/F","LV","P/E","Compliant","Serviced Alarm","","2031","6",2232537,"733711800-smokealarm-hall---o-s-bedroom-s.jpg","ExpiryImages","Approved",""
761118,"2024-04-02","Lease Service","Compliant",133845,"GF/Entrance","Bedroom 2",1814784,"RFC","Emerald Planet","Standard","R/F","9V","LT P/E","Compliant","Serviced Alarm","","2031","11",2232538,"733711754-smokealarm-bedroom-2.jpg","Images","Approved",""
761118,"2024-04-02","Lease Service","Compliant",133845,"GF/Entrance","Bedroom 2",1814784,"RFC","Emerald Planet","Standard","R/F","9V","LT P/E","Compliant","Serviced Alarm","","2031","11",2232539,"733711761-smokealarm-bedroom-2.jpg","ExpiryImages","Approved",""
761118,"2024-04-02","Lease Service","Compliant",133845,"GF/Entrance","Bedroom 2",1814784,"RFC","Emerald Planet","Standard","R/F","9V","LT P/E","Compliant","Serviced Alarm","","2031","11",2232540,"733711769-smokealarm-bedroom-2.jpg","ExpiryImages","Approved",""
761118,"2024-04-02","Lease Service","Compliant",133845,"GF/Entrance","Bedroom 3",1814785,"RFC","Emerald Planet","Standard","R/F","9V","LT P/E","Compliant","Serviced Alarm","","2031","11",2232541,"733711889-smokealarm-bedroom-3.jpg","Images","Approved",""
761118,"2024-04-02","Lease Service","Compliant",133845,"GF/Entrance","Bedroom 3",1814785,"RFC","Emerald Planet","Standard","R/F","9V","LT P/E","Compliant","Serviced Alarm","","2031","11",2232542,"733711906-smokealarm-bedroom-3.jpg","ExpiryImages","Approved",""
761118,"2024-04-02","Lease Service","Compliant",133845,"GF/Entrance","Bedroom 3",1814785,"RFC","Emerald Planet","Standard","R/F","9V","LT P/E","Compliant","Serviced Alarm","","2031","11",2232543,"733711913-smokealarm-bedroom-3.jpg","ExpiryImages","Approved",""
761118,"2024-04-02","Lease Service","Compliant",133845,"GF/Entrance","Lounge - O/S Bedroom/s",1814786,"RFC","Emerald Planet","Standard","R/F","LV","P/E","Compliant","Serviced Alarm","","2031","6",2232544,"733711926-smokealarm-lounge---o-s-bedroom-s.jpg","Images","Approved",""
761118,"2024-04-02","Lease Service","Compliant",133845,"GF/Entrance","Lounge - O/S Bedroom/s",1814786,"RFC","Emerald Planet","Standard","R/F","LV","P/E","Compliant","Serviced Alarm","","2031","6",2232545,"733711938-smokealarm-lounge---o-s-bedroom-s.jpg","ExpiryImages","Approved",""
761118,"2024-04-02","Lease Service","Compliant",133845,"GF/Entrance","Lounge - O/S Bedroom/s",1814786,"RFC","Emerald Planet","Standard","R/F","LV","P/E","Compliant","Serviced Alarm","","2031","6",2232546,"733711943-smokealarm-lounge---o-s-bedroom-s.jpg","ExpiryImages","Approved",""
761118,"2024-04-02","Lease Service","Compliant",133845,"GF/Entrance","Bedroom 4",1814787,"RFC","Emerald Planet","Standard","R/F","9V","LT P/E","Compliant","Serviced Alarm","","2031","11",2232547,"733711985-smokealarm-bedroom-4.jpg","Images","Declined","No alarm present"
761118,"2024-04-02","Lease Service","Compliant",133845,"GF/Entrance","Bedroom 4",1814787,"RFC","Emerald Planet","Standard","R/F","9V","LT P/E","Compliant","Serviced Alarm","","2031","11",2232548,"733711992-smokealarm-bedroom-4.jpg","ExpiryImages","Approved",""
761118,"2024-04-02","Lease Service","Compliant",133845,"GF/Entrance","Bedroom 4",1814787,"RFC","Emerald Planet","Standard","R/F","9V","LT P/E","Compliant","Serviced Alarm","","2031","11",2232549,"733712000-smokealarm-bedroom-4.jpg","ExpiryImages","Approved",""
761047,"2024-02-09","Annual Service","Non-compliant",140463,"GF/Entrance","Kitchen  - O/S Bedroom/s",1777519,"RFC","Emerald Planet","Standard","No","9V","P/E","Compliant","Install (New Alarm)","No Previous Alarm","2032","1",2156811,"729130466-smokealarm-kitchen----o-s-bedroom-s.jpg","ExpiryImages","Approved",""
761047,"2024-02-09","Annual Service","Non-compliant",140463,"GF/Entrance","Kitchen  - O/S Bedroom/s",1777519,"RFC","Emerald Planet","Standard","No","9V","P/E","Compliant","Install (New Alarm)","No Previous Alarm","2032","1",2156812,"729130473-smokealarm-kitchen----o-s-bedroom-s.jpg","ExpiryImages","Approved",""
761047,"2024-02-09","Annual Service","Non-compliant",140463,"GF/Entrance","Kitchen  - O/S Bedroom/s",1777519,"RFC","Emerald Planet","Standard","No","9V","P/E","Compliant","Install (New Alarm)","No Previous Alarm","2032","1",2156810,"729130455-smokealarm-kitchen----o-s-bedroom-s.jpg","Images","Declined","No alarm present"
761047,"2024-02-09","Annual Service","Non-compliant",140463,"1st Floor","Stairs - Top",1777521,"RFC","N/A","Standard","","LV","P/E","Non-compliant","Quote","Expired","2015","11",2156816,"729129965-smokealarm-stairs---top.jpg","Images","Approved",""
761047,"2024-02-09","Annual Service","Non-compliant",140463,"1st Floor","Stairs - Top",1777521,"RFC","N/A","Standard","","LV","P/E","Non-compliant","Quote","Expired","2015","11",2156817,"729129991-smokealarm-stairs---top.jpg","ExpiryImages","Approved",""
761047,"2024-02-09","Annual Service","Non-compliant",140463,"1st Floor","Stairs - Top",1777521,"RFC","N/A","Standard","","LV","P/E","Non-compliant","Quote","Expired","2015","11",2156818,"729129996-smokealarm-stairs---top.jpg","ExpiryImages","Approved",""
761047,"2024-02-09","Annual Service","Non-compliant",140463,"GF/Entrance","Stairs - Bottom",1777520,"RFC","Emerald Planet","Standard","No","9V","P/E","Compliant","Install (New Alarm)","No Previous Alarm","2032","1",2156813,"729130174-smokealarm-stairs---bottom.jpg","Images","Approved",""
761047,"2024-02-09","Annual Service","Non-compliant",140463,"GF/Entrance","Stairs - Bottom",1777520,"RFC","Emerald Planet","Standard","No","9V","P/E","Compliant","Install (New Alarm)","No Previous Alarm","2032","1",2156814,"729130261-smokealarm-stairs---bottom.jpg","ExpiryImages","Approved",""
761047,"2024-02-09","Annual Service","Non-compliant",140463,"GF/Entrance","Stairs - Bottom",1777520,"RFC","Emerald Planet","Standard","No","9V","P/E","Compliant","Install (New Alarm)","No Previous Alarm","2032","1",2156815,"729130269-smokealarm-stairs---bottom.jpg","ExpiryImages","Approved",""
760866,"2024-02-06","Annual Service","Compliant",108395,"GF/Entrance","Entrance",1773894,"RFC","Detector Inspector","Standard","No","9V","P/E","Compliant","Serviced Alarm","","2029","1",2149470,"728876493-smokealarm-entrance.jpg","Images","Declined","No alarm present"
760866,"2024-02-06","Annual Service","Compliant",108395,"GF/Entrance","Entrance",1773894,"RFC","Detector Inspector","Standard","No","9V","P/E","Compliant","Serviced Alarm","","2029","1",2149471,"728876501-smokealarm-entrance.jpg","ExpiryImages","Approved",""
760866,"2024-02-06","Annual Service","Compliant",108395,"GF/Entrance","Entrance",1773894,"RFC","Detector Inspector","Standard","No","9V","P/E","Compliant","Serviced Alarm","","2029","1",2149472,"728876514-smokealarm-entrance.jpg","ExpiryImages","Approved",""
760830,"2024-02-12","Annual Service","Non-compliant",104440,"GF/Entrance","Entrance - O/S Bedroom/s",1778196,"RFC","Cavius","Standard","R/F","9V","LT P/E","Compliant","Serviced Alarm","","2031","3",2158163,"729390132-smokealarm-entrance---o-s-bedroom-s.jpg","ExpiryImages","Approved",""
760830,"2024-02-12","Annual Service","Non-compliant",104440,"GF/Entrance","Entrance - O/S Bedroom/s",1778196,"RFC","Cavius","Standard","R/F","9V","LT P/E","Compliant","Serviced Alarm","","2031","3",2158164,"729390137-smokealarm-entrance---o-s-bedroom-s.jpg","ExpiryImages","Approved",""
760830,"2024-02-12","Annual Service","Non-compliant",104440,"GF/Entrance","Entrance - O/S Bedroom/s",1778196,"RFC","Cavius","Standard","R/F","9V","LT P/E","Compliant","Serviced Alarm","","2031","3",2158165,"729390122-smokealarm-entrance---o-s-bedroom-s.jpg","Images","Approved",""
760830,"2024-02-12","Annual Service","Non-compliant",104440,"GF/Entrance","Bedroom 2",1778198,"RFC","Cavius","Standard","R/F","9V","LT P/E","Compliant","Serviced Alarm","","2031","3",2158169,"729390277-smokealarm-bedroom-2.jpg","ExpiryImages","Approved",""
760830,"2024-02-12","Annual Service","Non-compliant",104440,"GF/Entrance","Bedroom 2",1778198,"RFC","Cavius","Standard","R/F","9V","LT P/E","Compliant","Serviced Alarm","","2031","3",2158170,"729390282-smokealarm-bedroom-2.jpg","ExpiryImages","Declined","Blurry image"
760830,"2024-02-12","Annual Service","Non-compliant",104440,"GF/Entrance","Bedroom 2",1778198,"RFC","Cavius","Standard","R/F","9V","LT P/E","Compliant","Serviced Alarm","","2031","3",2158171,"729390262-smokealarm-bedroom-2.jpg","Images","Approved",""
760830,"2024-02-12","Annual Service","Non-compliant",104440,"GF/Entrance","Bedroom 3",1778199,"RFC","Cavius","Standard","R/F","9V","LT P/E","Compliant","Serviced Alarm","","2031","3",2158172,"729390316-smokealarm-bedroom-3.jpg","Images","Approved",""
760830,"2024-02-12","Annual Service","Non-compliant",104440,"GF/Entrance","Bedroom 3",1778199,"RFC","Cavius","Standard","R/F","9V","LT P/E","Compliant","Serviced Alarm","","2031","3",2158173,"729390328-smokealarm-bedroom-3.jpg","ExpiryImages","Declined","Blurry image"
